timestamp,client_id,op_type,count,max,min,avg,50p,90p,99p,99.9p
1730829725226,3,INSERT,50,115.78,57.70,66.12,62.59,74.17,115.78,115.78
1730829725729,0,INSERT,1537,1111.04,47.01,57.29,52.16,67.26,79.55,751.10
1730829725729,1,INSERT,1005,254.34,48.35,52.47,51.33,54.72,66.05,226.05
1730829725729,2,INSERT,503,569.86,49.57,56.95,54.66,61.44,75.07,132.09
1730829725729,3,INSERT,51,106.88,56.77,71.65,72.13,83.39,105.53,106.88
1730829726231,0,INSERT,1729,87.74,46.66,50.78,49.70,54.02,67.90,80.00
1730829726231,1,INSERT,1005,75.52,48.83,52.84,51.87,56.99,64.86,73.79
1730829726231,2,INSERT,502,72.06,49.57,54.39,53.85,57.18,68.35,70.97
1730829726231,3,INSERT,50,82.24,55.39,67.26,67.65,74.69,82.24,82.24
1730829726734,0,INSERT,1714,304.64,42.11,51.00,49.82,55.01,67.58,79.23
1730829726734,1,INSERT,1006,170.62,49.02,53.63,52.45,57.66,68.80,91.33
1730829726734,2,INSERT,504,100.35,49.31,54.94,54.11,58.43,77.06,92.42
1730829726734,3,INSERT,50,113.41,57.54,71.31,69.06,86.02,113.41,113.41
1730829727241,0,INSERT,1609,1114.11,42.02,48.82,44.90,57.31,71.36,138.62
1730829727241,1,INSERT,1012,832.51,47.04,53.80,52.16,56.03,68.16,328.70
1730829727241,2,INSERT,503,3649.53,50.24,67.14,54.30,57.70,72.45,2662.40
1730829727241,3,INSERT,51,89.15,57.31,71.00,69.89,80.83,86.78,89.15
1730829727744,0,INSERT,1728,114.88,41.95,45.70,44.67,48.48,64.13,75.26
1730829727744,1,INSERT,1005,97.60,47.84,52.93,51.94,56.73,70.66,87.49
1730829727744,2,INSERT,503,95.55,50.43,55.14,54.49,58.43,66.24,69.50
1730829727744,3,INSERT,50,105.53,58.94,68.62,67.52,73.60,105.53,105.53
1730829728247,0,INSERT,1644,135.81,41.79,47.37,44.90,55.39,69.76,97.92
1730829728247,1,INSERT,1005,153.73,48.86,54.01,52.96,57.57,71.30,78.85
1730829728247,2,INSERT,502,167.68,50.56,55.31,54.53,58.17,67.84,78.66
1730829728247,3,INSERT,50,88.51,58.21,67.32,65.86,74.50,88.51,88.51
1730829728750,0,INSERT,1757,86.21,42.08,45.13,44.48,47.42,57.53,71.55
1730829728750,1,INSERT,1005,94.91,49.57,53.28,52.64,55.84,68.80,90.05
1730829728750,2,INSERT,503,105.60,50.62,56.06,54.81,61.02,78.78,95.87
1730829728750,3,INSERT,51,105.73,57.22,69.54,67.84,79.04,104.64,105.73
1730829729252,0,INSERT,1665,188.16,42.21,47.21,45.05,54.78,66.88,86.21
1730829729252,1,INSERT,1005,184.45,47.62,52.80,52.13,55.77,69.63,107.90
1730829729252,2,INSERT,502,84.86,49.50,56.61,55.13,62.78,75.20,84.61
1730829729252,3,INSERT,50,100.93,59.46,71.29,69.31,82.56,100.93,100.93
1730829729755,0,INSERT,1559,680.96,42.56,51.20,46.59,60.93,71.55,651.26
1730829729755,1,INSERT,1004,179.33,47.39,52.36,51.01,57.34,73.34,144.51
1730829729755,2,INSERT,502,610.30,49.54,55.23,53.15,57.31,71.23,135.42
1730829729755,3,INSERT,50,100.22,56.29,69.01,67.39,81.47,100.22,100.22
1730829730258,0,INSERT,1737,81.92,41.95,46.06,44.96,49.57,63.68,70.14
1730829730258,1,INSERT,1005,375.04,47.39,52.00,51.07,54.05,68.86,74.69
1730829730258,2,INSERT,503,81.92,49.57,55.88,54.49,62.21,71.55,80.06
1730829730258,3,INSERT,50,107.78,55.87,66.93,66.75,74.30,99.39,107.78
1730829730760,0,INSERT,1674,836.61,41.63,47.08,44.45,54.49,67.39,82.43
1730829730760,1,INSERT,1005,153.98,48.19,54.94,53.92,60.45,72.89,111.94
1730829730760,2,INSERT,502,97.47,50.02,54.36,53.63,57.34,68.86,81.15
1730829730760,3,INSERT,50,5795.84,57.66,184.78,67.78,83.58,5795.84,5795.84
1730829731263,0,INSERT,1640,769.02,42.02,50.45,45.53,58.34,77.06,724.99
1730829731263,1,INSERT,1005,668.67,42.69,50.80,50.43,54.66,62.37,164.86
1730829731263,2,INSERT,503,80.06,49.86,56.49,54.91,63.52,73.79,79.87
1730829731263,3,INSERT,50,82.11,56.29,67.37,66.75,76.61,82.11,82.11
1730829731766,0,INSERT,1634,1152.00,42.08,50.79,47.65,59.74,73.60,364.29
1730829731766,1,INSERT,1005,1135.62,42.56,53.12,50.11,53.34,68.22,686.59
1730829731766,2,INSERT,502,1224.70,50.21,59.01,55.01,60.83,74.75,298.50
1730829731766,3,INSERT,50,77.25,55.55,64.24,64.54,70.46,77.25,77.25
1730829732268,0,INSERT,1758,107.14,41.54,45.52,44.70,48.19,60.83,78.08
1730829732268,1,INSERT,1005,97.73,44.32,52.78,51.97,55.52,70.21,94.02
1730829732268,2,INSERT,502,95.74,50.43,55.86,55.30,59.23,68.61,71.87
1730829732268,3,INSERT,51,108.03,58.53,75.16,72.70,91.14,104.64,108.03
1730829732771,0,INSERT,1655,1958.91,42.11,51.75,45.02,54.05,69.06,1380.35
1730829732771,1,INSERT,1005,1714.17,44.29,56.60,51.97,56.64,75.78,1209.34
1730829732771,2,INSERT,502,1757.18,50.11,60.78,55.13,59.23,76.22,883.71
1730829732771,3,INSERT,50,92.80,58.75,69.57,67.45,79.68,92.80,92.80
1730829733273,0,INSERT,1549,820.22,42.05,51.85,49.41,62.78,76.99,185.73
1730829733273,1,INSERT,1005,75.71,43.49,51.41,50.75,55.97,64.19,69.18
1730829733273,2,INSERT,502,94.85,49.63,54.66,53.60,58.14,71.36,93.89
1730829733273,3,INSERT,50,114.94,57.12,69.64,65.53,80.45,114.94,114.94
1730829733776,0,INSERT,1676,840.70,47.14,53.25,50.98,60.00,71.87,89.60
1730829733776,1,INSERT,1005,157.82,47.94,53.55,51.97,58.88,71.94,118.21
1730829733776,2,INSERT,503,92.99,49.70,54.93,53.82,58.72,72.96,87.74
1730829733776,3,INSERT,50,120.96,58.37,73.94,68.86,98.37,120.96,120.96
1730829734279,0,INSERT,1633,1139.71,46.88,53.17,50.08,59.68,74.50,143.36
1730829734279,1,INSERT,1005,1246.21,47.46,53.85,51.20,54.53,60.03,790.53
1730829734279,2,INSERT,502,1070.08,50.62,57.07,54.53,57.50,72.51,91.20
1730829734279,3,INSERT,50,117.18,63.71,76.18,75.01,86.78,117.18,117.18
1730829734781,0,INSERT,1758,98.11,47.10,50.57,49.89,52.70,63.10,89.41
1730829734781,1,INSERT,1005,96.00,48.35,52.10,51.45,54.53,61.47,89.53
1730829734781,2,INSERT,503,100.48,50.27,55.87,54.85,60.45,70.78,98.56
1730829734781,3,INSERT,51,89.86,62.14,71.56,69.31,79.81,89.66,89.86
1730829735284,0,INSERT,1610,669.70,46.59,53.62,50.40,61.66,76.16,238.97
1730829735284,1,INSERT,1005,82.94,47.33,50.98,50.34,53.47,61.05,68.09
1730829735284,2,INSERT,502,145.66,50.21,55.31,54.49,58.02,73.60,102.27
1730829735284,3,INSERT,50,122.17,58.82,72.31,67.90,85.89,122.17,122.17
1730829735786,0,INSERT,1658,672.77,46.98,53.17,50.40,60.09,75.58,84.54
1730829735786,1,INSERT,1005,333.31,47.20,50.79,50.14,52.32,57.66,94.08
1730829735786,2,INSERT,503,151.94,50.30,57.44,55.55,64.80,78.97,125.38
1730829735786,3,INSERT,50,93.76,59.52,67.64,65.09,75.65,93.76,93.76
1730829736289,0,INSERT,1708,1118.21,46.85,53.57,50.62,58.08,72.89,654.34
1730829736289,1,INSERT,1004,755.20,48.03,52.90,50.72,53.79,61.38,716.80
1730829736289,2,INSERT,502,212.99,50.05,57.28,56.61,60.51,72.70,90.11
1730829736289,3,INSERT,50,102.27,58.91,66.89,62.85,75.26,102.27,102.27
1730829736792,0,INSERT,1690,733.18,45.89,52.82,50.53,59.94,74.56,95.49
1730829736792,1,INSERT,1005,93.76,47.01,52.80,51.90,55.68,69.06,92.86
1730829736792,2,INSERT,502,103.42,49.95,55.85,54.56,60.16,71.55,93.63
1730829736792,3,INSERT,51,103.49,59.30,67.81,66.56,74.69,77.57,103.49
1730829737294,0,INSERT,1605,701.95,47.49,56.12,52.32,66.05,84.29,224.25
1730829737294,1,INSERT,1003,1527.81,47.26,53.36,50.81,56.38,67.20,80.32
1730829737294,2,INSERT,502,532.99,47.36,55.15,52.58,58.14,76.80,221.57
1730829737294,3,INSERT,50,132.86,59.74,75.37,72.64,82.94,132.86,132.86
1730829737797,0,INSERT,1571,839.17,46.94,55.64,51.68,64.73,81.92,136.96
1730829737797,1,INSERT,1004,732.16,47.46,52.26,50.66,53.66,65.34,228.86
1730829737797,2,INSERT,502,95.55,48.38,51.92,51.58,54.02,61.38,70.08
1730829737797,3,INSERT,50,80.58,56.38,65.11,63.77,69.38,80.58,80.58
1730829738299,0,INSERT,1725,711.17,47.20,52.52,50.81,55.52,72.70,99.01
1730829738299,1,INSERT,1004,90.43,48.26,52.40,51.81,55.36,65.31,89.22
1730829738299,2,INSERT,503,65.50,48.48,52.36,52.13,54.88,59.49,64.80
1730829738299,3,INSERT,50,117.25,58.85,68.46,66.75,77.57,117.25,117.25
1730829738802,0,INSERT,1670,95.10,42.21,52.54,51.42,60.00,73.98,91.07
1730829738802,1,INSERT,1004,171.65,48.03,52.93,52.09,55.49,71.42,104.70
1730829738802,2,INSERT,502,91.01,48.83,53.50,52.70,56.70,66.50,90.75
1730829738802,3,INSERT,51,90.56,57.92,64.09,62.43,69.44,76.67,90.56
1730829739305,0,INSERT,1612,1115.13,42.46,52.57,50.62,61.66,76.54,88.19
1730829739305,1,INSERT,1006,275.20,47.26,52.79,51.94,56.00,66.37,106.05
1730829739305,2,INSERT,505,87.74,48.83,52.59,52.29,55.01,62.14,69.12
1730829739305,3,INSERT,50,114.43,56.10,66.83,64.73,72.70,114.43,114.43
1730829739811,0,INSERT,1763,1768.45,42.56,50.11,49.53,54.11,64.77,80.38
1730829739811,1,INSERT,1010,1960.96,47.97,56.72,51.42,55.26,68.03,1448.96
1730829739811,2,INSERT,504,1642.49,48.99,57.95,53.34,56.38,65.60,634.37
1730829739811,3,INSERT,51,101.76,57.50,68.58,65.06,82.30,99.45,101.76
1730829740314,0,INSERT,1651,738.30,42.75,51.21,50.27,60.41,76.35,92.03
1730829740314,1,INSERT,1004,85.38,47.42,51.65,50.81,55.30,62.88,78.14
1730829740314,2,INSERT,503,94.72,49.95,55.36,54.56,58.62,70.97,79.61
1730829740314,3,INSERT,50,83.97,58.40,67.90,67.39,75.01,83.97,83.97
1730829740816,0,INSERT,1758,134.78,42.66,49.53,49.98,54.37,67.58,79.74
1730829740816,1,INSERT,1004,86.85,48.32,52.12,51.39,54.78,64.54,76.73
1730829740816,2,INSERT,502,97.53,49.73,55.30,54.88,58.30,69.95,90.17
1730829740816,3,INSERT,50,96.51,58.85,69.74,67.33,83.58,96.51,96.51
1730829741319,0,INSERT,1591,774.14,42.56,54.07,51.45,63.58,83.01,297.47
1730829741319,1,INSERT,1005,401.15,42.69,48.05,45.79,52.54,62.21,163.20
1730829741319,2,INSERT,502,208.13,48.26,54.17,52.67,57.85,73.86,173.44
