timestamp,client_id,op_type,count,max,min,avg,50p,90p,99p,99.9p
1730754534161,0,INSERT,2002,146.94,44.83,52.81,51.01,58.21,91.26,107.07
1730754534662,0,INSERT,1829,892.93,44.83,58.24,55.07,65.98,88.13,832.51
1730754535163,0,INSERT,2002,116.48,44.86,53.79,52.70,59.36,88.19,101.89
1730754535664,0,INSERT,1830,913.41,45.41,55.89,52.86,64.06,89.02,375.04
1730754536165,0,INSERT,2002,128.57,44.58,52.02,50.69,57.50,84.35,91.45
1730754536666,0,INSERT,1795,911.36,46.69,60.59,57.60,73.28,100.09,168.19
1730754537167,0,INSERT,2002,134.40,46.18,57.05,55.94,61.05,86.08,112.45
1730754537668,0,INSERT,1825,911.36,45.34,61.62,59.04,70.33,91.78,262.14
1730754538168,0,INSERT,2002,116.73,46.11,57.82,56.41,63.94,91.52,102.14
1730754538669,0,INSERT,1836,872.45,43.55,60.65,57.73,68.93,91.26,229.50
1730754539170,0,INSERT,2002,112.70,45.06,56.07,54.94,60.70,90.37,99.52
1730754539671,0,INSERT,1833,870.91,44.64,60.20,56.64,69.12,90.75,846.85
1730754540172,0,INSERT,2001,93.50,44.74,54.19,54.21,58.30,76.42,92.86
1730754540673,0,INSERT,1871,258.81,45.25,57.31,55.68,66.62,87.04,98.50
1730754541174,0,INSERT,1965,834.05,45.54,56.92,54.78,64.29,93.12,119.55
1730754541674,0,INSERT,1856,851.46,45.60,59.86,56.29,70.46,94.33,217.47
1730754542175,0,INSERT,1972,150.78,45.18,53.09,51.30,59.42,84.86,95.42
1730754542676,0,INSERT,1843,225.28,45.89,58.10,53.09,71.87,96.96,154.37
1730754543180,0,INSERT,1964,163.20,45.95,56.86,53.98,66.62,94.59,140.03
1730754543681,0,INSERT,1827,23216.13,46.21,73.75,57.89,73.86,104.83,322.05
1730754544182,0,INSERT,1934,904.19,44.99,59.08,56.99,68.22,95.68,128.13
1730754544683,0,INSERT,1918,840.19,45.41,58.95,57.18,68.42,93.12,123.07
1730754545184,0,INSERT,1920,923.65,45.50,60.12,57.41,70.85,93.18,130.88
1730754545685,0,INSERT,1928,848.38,46.21,60.40,58.30,67.97,97.09,139.39
1730754546186,0,INSERT,1904,871.93,45.34,62.28,59.30,72.83,99.97,156.93
1730754546686,0,INSERT,1955,860.67,45.76,58.55,57.15,66.17,91.78,216.45
1730754547187,0,INSERT,1866,128.64,45.18,59.63,57.57,72.96,94.53,118.21
1730754547688,0,INSERT,1984,411.90,45.57,57.53,56.83,65.06,94.21,128.45
1730754548189,0,INSERT,1853,813.57,44.54,57.33,55.20,67.65,92.22,126.91
1730754548690,0,INSERT,2002,208.51,44.70,55.97,55.65,62.66,92.03,115.78
1730754549191,0,INSERT,1835,864.25,44.77,54.72,51.10,63.65,84.48,227.07
1730754549692,0,INSERT,2002,115.65,44.00,49.64,48.96,53.02,63.33,86.40
1730754550192,0,INSERT,1794,859.13,45.38,59.90,56.83,69.57,92.80,825.86
1730754550693,0,INSERT,2002,166.78,45.12,54.94,54.88,60.54,69.69,81.02
1730754551194,0,INSERT,1823,272.89,46.30,59.70,57.79,70.72,88.25,104.83
1730754551695,0,INSERT,2002,199.81,46.53,56.54,55.71,62.91,75.65,102.72
1730754552196,0,INSERT,1829,245.38,45.12,59.54,57.38,71.55,91.45,109.89
1730754552697,0,INSERT,2002,125.25,45.02,55.02,54.43,61.31,77.82,111.94
1730754553198,0,INSERT,1835,837.63,45.70,59.85,56.58,70.08,95.61,243.33
1730754553699,0,INSERT,2002,129.53,44.99,53.47,52.54,59.52,75.39,106.50
1730754554199,0,INSERT,1822,1171.45,46.14,60.45,57.09,70.78,97.92,433.66
1730754554700,0,INSERT,2002,149.12,44.58,51.71,51.01,56.86,64.45,87.74
1730754555201,0,INSERT,1835,215.42,44.96,56.49,53.95,67.33,89.41,111.30
1730754555702,0,INSERT,2002,159.36,44.99,50.44,49.38,54.78,63.33,116.22
1730754556203,0,INSERT,1865,220.29,45.41,54.03,51.74,60.73,89.15,121.41
1730754556704,0,INSERT,1972,115.01,44.70,50.67,49.50,54.69,69.76,98.88
