Timestamp,core,usr,sys,iowait,soft,idle
2024-11-04 21:39:26.855 , 6.1.0-26-cloud-amd64 , (wenjie-fairdb) , _x86_64_ , (32 ,  , 
2024-11-04 21:39:26.855 ,  ,  ,  ,  ,  , 
2024-11-04 21:39:26.855 , CPU , %usr , %sys , %iowait , %soft , %idle
2024-11-04 21:39:26.855 , all , 3.56 , 0.50 , 2.13 , 0.03 , 93.78
2024-11-04 21:39:26.855 , 0 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-04 21:39:26.855 , 1 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-04 21:39:26.855 , 2 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-04 21:39:26.855 , 3 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-04 21:39:26.855 , 4 , 9.90 , 3.96 , 41.58 , 0.99 , 43.56
2024-11-04 21:39:26.855 , 5 , 6.93 , 0.99 , 22.77 , 0.00 , 69.31
2024-11-04 21:39:26.855 , 6 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-04 21:39:26.855 , 7 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-04 21:39:26.855 , 8 , 89.00 , 8.00 , 0.00 , 0.00 , 3.00
2024-11-04 21:39:26.855 , 9 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-04 21:39:26.855 , 10 , 3.00 , 1.00 , 0.00 , 0.00 , 96.00
2024-11-04 21:39:26.855 , 11 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-04 21:39:26.855 , 12 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-04 21:39:26.855 , 13 , 0.99 , 0.00 , 0.00 , 0.00 , 99.01
2024-11-04 21:39:26.855 , 14 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-04 21:39:26.855 , 15 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-04 21:39:26.855 , 16 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-04 21:39:26.855 , 17 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-04 21:39:26.855 , 18 , 0.00 , 0.99 , 0.00 , 0.00 , 99.01
2024-11-04 21:39:26.855 , 19 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-04 21:39:26.855 , 20 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-04 21:39:26.855 , 21 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-04 21:39:26.855 , 22 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-04 21:39:26.855 , 23 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-04 21:39:26.855 , 24 , 3.03 , 0.00 , 0.00 , 0.00 , 96.97
2024-11-04 21:39:26.855 , 25 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-04 21:39:26.855 , 26 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-04 21:39:26.855 , 27 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-04 21:39:26.855 , 28 , 1.00 , 0.00 , 0.00 , 0.00 , 99.00
2024-11-04 21:39:26.855 , 29 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-04 21:39:26.855 , 30 , 0.00 , 1.00 , 0.00 , 0.00 , 99.00
2024-11-04 21:39:26.855 , 31 , 0.00 , 0.00 , 3.06 , 0.00 , 96.94
2024-11-04 21:39:26.855 ,  ,  ,  ,  ,  , 
